battery_id,voltage_mean,voltage_max,voltage_std,current_mean,current_std,temp_max,temp_mean,discharge_time,battery_health
B0047,3.4338551425476287,4.19764856730434,0.2871250097007428,-0.9517106306260905,0.2036619845617688,11.81131136026599,8.291638340695691,5280.031,81.85518857796808
B0047,3.4327517306039357,4.1969633661005,0.2841656758412699,-0.9434304652541514,0.22064811025046008,11.699803023226297,8.318107121376224,5248.593,80.61513985174807
B0047,3.4273855541261473,4.196227134476293,0.28820668146207684,-0.9400482502771171,0.22717236753733644,11.234017863419322,8.303021352537922,5203.375,79.14648399526456
B0047,3.4184685184601045,4.176260352394772,0.28897140514808994,-0.9371553622323052,0.23346070210403588,11.729632241368254,8.32601397527908,5166.812,78.31276779905801
B0047,3.4156755122328164,4.199835388165491,0.29171487353679965,-0.9234823229846594,0.25740895558291654,12.186162994585318,8.388106987601862,5340.281,79.99878426165894
B0047,3.4189443106786306,4.195847527614419,0.2889889308711534,-0.930472095057463,0.24492727781071988,11.147409475641334,8.304841644444155,5103.0,76.74324034052742
B0047,3.4147835574863517,4.195387366763826,0.2877207992831268,-0.9322821459755778,0.24164614739638007,11.681014963080823,8.319029412369582,5051.172,76.55232199436679
B0047,3.409591730169167,4.174064296873529,0.28682733643798386,-0.9267897523084677,0.2517584402337099,11.29683746494969,8.401755924951388,5027.563,75.25542576909527
B0047,3.407645240350967,4.194958886516552,0.29096882856993483,-0.9316504925123936,0.24323000086333815,11.88239860330653,8.395347720509116,4993.765,75.61767892032425
B0047,3.407201115194828,4.194794488425212,0.292704417049633,-0.9255669375549472,0.25357822038800965,11.79170575767619,8.419292173692186,4962.469,74.14176143019554
B0047,3.402851724115477,4.194210512385239,0.29209013723210653,-0.9273633082574366,0.2505189121390405,11.72661603963688,8.293327119939335,4907.859,73.4566018667481
B0047,3.398740761774466,4.19378669081209,0.2935267080945486,-0.9267828902753352,0.25117779098823134,12.464631760563272,8.49190236531868,4888.656,73.34916886522723
B0047,3.3945066004903923,4.1718864589662426,0.29117819570995224,-0.9236824517720293,0.2567295399461265,11.863547747838409,8.437149776270967,4866.25,72.50685532318207
B0047,3.39192930556013,4.19388971043665,0.2973008027306913,-0.9289085100178415,0.24798750904872066,12.460832791038596,8.429621946088576,4836.125,72.70740349459761
B0047,3.39128980672992,4.193873318394839,0.2956687497396356,-0.9282275865985665,0.2489078118478761,12.213639136225725,8.46306110156025,4801.485,72.11020564059322
B0047,3.3932667889977304,4.193344395761288,0.2939777155020007,-0.9244391789678553,0.25527477857424213,11.534784991217848,8.459204966688853,4760.938,70.95724335924766
B0047,3.3838600818009588,4.19356398488292,0.300580222208762,-0.9270544586298616,0.25101873516241113,12.42977502748968,8.493224799915222,4740.907,70.85357391738499
B0047,3.3866520851320576,4.142510591712848,0.2852064921255158,-0.9460868598841972,0.21452297405787982,12.428323073625249,8.466232868159803,4914.532,75.33834871445302
B0047,3.402095154295076,4.174381011699289,0.29413289724697517,-0.9356871602351079,0.23519098155727214,12.48741336421358,8.553128334903379,4998.656,75.5432737015607
B0047,3.404625504614091,4.194961577545829,0.2937445374039524,-0.9401469539731849,0.2268940347339568,11.343734065329729,8.342818484380935,4890.015,74.45773888214354
B0047,3.3977378433240313,4.194728577808066,0.29693102237121016,-0.9395699773936357,0.22788519245968336,12.641653349352346,8.481468325698998,4842.11,73.66594517429576
B0047,3.39454078926717,4.194123941573546,0.2984891698517434,-0.9358360923749524,0.23500972226549796,11.969937687736325,8.425193812256257,4798.281,72.44350295518608
B0047,3.397135252361952,4.194413177433493,0.2929721642196723,-0.9347239037948782,0.23655267165917,11.438399477589398,8.471726206300676,4739.188,71.66620435105678
B0047,3.384557786350807,4.172002506353698,0.29624921484235456,-0.9317054169779714,0.2422403218363401,12.144441411939049,8.510483818712029,4733.156,71.08956165888245
B0047,3.38207924956575,4.194068049662567,0.30314675512928435,-0.9431234654151266,0.2210569521803255,12.67224284322037,8.530222967717657,4670.61,71.02986378745739
B0047,3.3808097620789024,4.193464344236471,0.3021249876075177,-0.9364521415339061,0.2337010477888509,11.984785271459067,8.420605358837513,4635.0,69.70473498459693
B0047,3.382026759648077,4.192797311893991,0.2985025820728942,-0.9330135422416266,0.24032611518862582,12.101959002780742,8.51215713252602,4615.86,69.374159273429
B0047,3.376424700878435,4.193468094113346,0.30214602858145784,-0.9354455085688509,0.23559635343756638,12.396974763839234,8.54602737861718,4580.75,69.01708832245835
B0047,3.3729563491800936,4.16991637056524,0.29562510262087255,-0.9350017140200774,0.23640771280261816,11.455115215105929,8.4485741292899,4557.406,68.6166882252563
B0047,3.378642488252421,4.192396921446495,0.294180159140943,-0.9345624675488318,0.23737812232379685,11.39345446641458,8.334392904335672,4524.032000000007,68.30136451625336
B0047,3.370172138170829,4.192623205881946,0.304141430671618,-0.9405823229183861,0.22588613939033642,12.6352725981059,8.548983420432004,4502.938,68.19556246011422
B0047,3.367920943746027,4.1933895299679325,0.3062974841373293,-0.940166082376245,0.22671708945223676,12.45444631401429,8.545644001542279,4483.094,67.85256095702546
B0047,3.3731133787458676,4.192510832064287,0.30161047505869326,-0.9385550163357156,0.22966915864031245,12.18400994607025,8.530684068571667,4448.36,67.11063034704141
B0047,3.3570684734893477,4.1689267149519535,0.3053121272443111,-0.9458548848985765,0.21495570482077586,12.849012968534735,8.5880890540764,4440.531,67.61313277156185
B0047,3.3691516897861753,4.191753022543457,0.3003935234767696,-0.9389122330771017,0.22889493172857933,11.44307926801482,8.520717953543993,4416.547,66.71486655899155
B0047,3.3578225461504885,4.192116566565046,0.30656051360266484,-0.9483861774789661,0.20976839206152106,12.895633770945397,8.509426489984776,4382.937,66.89600822485447
B0047,3.3676285575809373,4.192241727517348,0.29586612019047187,-0.9414049088928775,0.22442590227740364,11.573902587010837,8.454153696786289,4347.453,66.05591652859539
B0047,3.372493003925355,4.151696493245396,0.2925374912287001,-0.9331169601303769,0.23957458384935962,11.984288635557064,8.476574571858773,4746.5,71.12147542121009
B0047,3.382136756328252,4.173641970261601,0.3006286854042768,-0.9478477265636571,0.21080243893717954,12.836265571184011,8.567006275916873,4679.156,71.74552378530214
B0047,3.383822718764627,4.194390827243979,0.3043651285209073,-0.956443523785203,0.1911769096972139,12.655987301395294,8.607327084258758,4596.578,71.11554564205633
B0047,3.3860339727551585,4.194161811786053,0.29798085644120026,-0.9528668500629852,0.19997155885200235,12.20963360823446,8.707959029152644,4544.641,70.26424411425586
B0047,3.3841395923852935,4.194190653204952,0.30294981462554027,-0.9523529313575727,0.2004708697045603,12.780134013784457,9.003534328496398,4526.938,69.45038177558939
B0047,3.3827771801616184,4.194292935889806,0.30129986469807096,-0.9518066439769568,0.20145528266983814,12.658108002877777,9.02852617906244,4487.438,68.78170104369552
B0047,3.364536091766799,4.146356741131726,0.29531755871830145,-0.9517057744990748,0.20104472563134193,13.24936801902594,9.027729535660669,4513.312,69.18497683909584
B0047,3.3787603150369994,4.172368631167838,0.29950092168783143,-0.9457722537487265,0.21430530493640423,13.102537521023756,9.071608131387514,4568.438,69.83367469640976
B0047,3.38042492580436,4.193697451503613,0.30319991344922637,-0.9517682668620395,0.20166054745187945,13.019156020970016,9.050284055951,4499.656,69.2117042188277
B0047,3.3757552328187086,4.193432136090228,0.3054481887447721,-0.9577750037054298,0.1878394071811764,12.612257184300963,8.986064263951343,4430.984,68.3244085877098
B0047,3.3744651760728988,4.193707973256604,0.3043238803051794,-0.9541869981546398,0.19641372726719414,12.968805846071126,9.036875447987502,4411.141,67.99204926231046
B0047,3.3850807989789566,4.166980224197571,0.29476447574968107,-0.9269695970852067,0.24969369445325126,13.123905320087225,9.095394308322597,4883.312,72.94432443719845
B0047,3.3900890450634233,4.175112042490111,0.30035894140285996,-0.9526683776410486,0.19913034535695298,13.179418154583676,9.009063913586548,4663.907,71.8570679381464
B0047,3.3919885847746993,4.195168632438667,0.3016443057148904,-0.9591403423116251,0.185726222969627,12.742282067813369,8.958051495293551,4581.328,71.05723823500851
B0047,3.3862399608298266,4.19482784099826,0.3042836922683808,-0.9554277687381623,0.1943298107542679,13.23162562344335,8.972563208541265,4553.031,70.32307425341058
B0047,3.383817098626054,4.194470276921028,0.3056300178358854,-0.9577201485364993,0.18764840498286978,12.857920538298638,9.037146843138395,4486.5,69.18949677247087
B0047,3.3818846696550433,4.194180006661532,0.30162610454869104,-0.9573123780210179,0.18865171164480396,12.67528068575023,9.009035929017505,4450.625,69.08591493558421
B0045,3.3507147228969534,4.203467627142882,0.3839428270015385,-0.6795680439600006,0.47090862256752647,15.71039018923076,9.485217152757082,6436.141,64.6226077722441
B0045,3.343710562419324,4.16699885717682,0.39584588072596466,-0.6847946624076122,0.46886625014859135,16.327881769438125,9.412485833762908,5650.265,55.42314848518909
B0045,3.357113032625278,4.187894400053388,0.40017150075414254,-0.6646163130202214,0.4763092167102511,16.190453016227536,9.14441346005273,5590.907,52.869324489162494
B0045,3.358646172572514,4.188401226248918,0.40420308618144624,-0.6509315601298676,0.48076992050578465,16.44564599364816,9.074180330499932,5543.61,51.25118785366952
B0045,3.3660643885240518,4.188303916193977,0.400717878422444,-0.6402275004489041,0.48398522732410404,16.652821920677077,9.063698357219925,5499.046,50.225935511972274
B0045,3.367910347978234,4.18828020412361,0.4031565700221206,-0.6317025380405665,0.4862605528227396,16.626045153527933,9.076577071060372,5461.219,49.24713956055553
B0045,3.357745333360116,4.115223647482973,0.4048707415317866,-0.6176226155232352,0.4897888673253948,16.231693733501764,9.265023738219778,5451.281,47.39854225425187
B0045,3.3696607473704705,4.166319111887713,0.40050548320449386,-0.627554191403777,0.48739130422396415,16.185673883928935,9.339350112299787,5468.062,48.87805588007018
B0045,3.3747312015520436,4.188858082816243,0.40927362988669735,-0.6227956362441027,0.48860044035148464,16.52621032903044,9.308634523153344,5411.297,47.64750444430384
B0045,3.381799182114607,4.189052979187811,0.3988431120171047,-0.6164358149352739,0.49008808968585554,15.196414604557985,9.254145206672922,5369.703,47.74386166644823
B0045,3.385176591409285,4.189280705297697,0.40235248266139295,-0.6124951744838439,0.49104755617747153,16.354435553014117,9.291749311540086,5327.406,46.48560822202642
B0045,3.3813096388474886,4.189527524041756,0.4011741052704733,-0.6120748119063896,0.4910958019749207,15.57016420519042,9.310447961834724,5299.266,46.60882826709625
B0045,3.3490369985986668,4.097057578524458,0.4087066318405224,-0.6158982943710155,0.49022105726068954,16.481904111846188,9.29775486780575,5367.172,46.06723041350356
B0045,3.3694542187312684,4.166427487441078,0.4129355247437173,-0.625377064856349,0.4877759796268496,16.686364651804713,9.245632947295453,5406.812,47.49906010226954
B0045,3.3771129586319466,4.189116912804917,0.41262650055674266,-0.6180221346577055,0.48960874970956453,16.527315358470222,9.21860683892004,5353.094,46.73060979309803
B0045,3.382104218416538,4.189394418073402,0.4105577819660481,-0.6121745879630046,0.49096772180088016,16.325076195754107,9.19413015419709,5280.031,45.68711291332524
B0045,3.3859954600090036,4.189251613691141,0.409651466403204,-0.6064321892488668,0.4922986565308564,16.18780234880546,9.188267060937262,5248.593,45.062880283137666
B0045,3.3830345538672018,4.18999236240837,0.4089950950112181,-0.6063996219926951,0.4924351379550956,16.54868871782283,9.211910760834266,5203.375,44.8188957361521
B0045,3.37881379914347,4.165973150657214,0.4065693159509077,-0.6022530715841198,0.49315165917011455,15.893386512216576,9.15685740939557,5166.812,44.24079984888563
B0045,3.389059266953008,4.195641973763218,0.42010542441662124,-0.5861859230293525,0.4961015167504017,16.273556126855052,9.104538013834128,5340.281,43.65110722489161
B0045,3.3783919657677504,4.189381114418313,0.4128153527940675,-0.6037251705699035,0.49288338074389093,16.57769275391533,9.196243634400288,5103.0,43.52407095695363
B0045,3.3779346242690624,4.189726548094093,0.416396646884337,-0.6039804007945984,0.49293116450534197,16.451931737613187,9.224293881462565,5051.172,42.770131302052604
B0045,3.3727225247575885,4.166289777836687,0.4130458233121519,-0.6017545658130975,0.4933625520680386,16.660404158556567,9.239291915944644,5027.563,42.5800909754692
B0045,3.380735960428841,4.189756191273931,0.4111948532055461,-0.6038091172028306,0.4929476215663071,16.192781213892964,9.220514425854448,4993.765,42.656462941517184
B0045,3.3889133424072204,4.1890449974281685,0.3997123145751167,-0.6004829437675547,0.4936317472262758,14.742856005940368,9.140591023627803,4962.469,42.94660719690708
B0045,3.3855430731736647,4.189274783071479,0.40113086264517683,-0.6033075067931543,0.4930335377840712,14.693521549329,9.05273466167465,4907.859,42.847489093581736
B0045,3.375688256474184,4.189518201774546,0.4135213809950964,-0.6065620900458145,0.4922877337593461,15.86983818237976,9.311519157220646,4888.656,42.23261935354185
B0045,3.37794278508875,4.166301702021804,0.40460530662342287,-0.601440239072105,0.49335894405240666,14.829662137922766,9.167853966731156,4866.25,42.01930435505286
B0045,3.373558298075209,4.19002918934191,0.4158568314489528,-0.6098007335968902,0.4915016872800436,15.906462051621896,9.287848514483294,4836.125,41.456660150675496
B0045,3.368742642573582,4.1895524054233135,0.4170738781155352,-0.6120661413012833,0.49112122865566904,16.353770501511462,9.322184761530549,4801.485,41.295435677205276
B0045,3.3718000664169727,4.189008492340535,0.4070782057123108,-0.6132829070943792,0.4907788694839469,15.076528277493722,9.289681276195049,4760.938,41.63848797887139
B0045,3.366360304166582,4.189696962609597,0.41992554269413745,-0.6139518980958842,0.49066392240823753,16.045850353764667,9.365909184464234,4740.907,40.80774565724039
B0045,3.342277843498783,4.0900107068393625,0.42282308390345,-0.6004805193877815,0.49358112214206235,16.24823467681854,9.328022708662925,4914.532,40.745445768450935
B0045,3.3722684174392836,4.166284738890519,0.41748944710538666,-0.6129419979147948,0.49090058028484373,15.761879553141288,9.373114023056761,4998.656,43.53764890351728
B0045,3.357634548884028,4.188598948796885,0.4246116730195818,-0.6242152942509949,0.4881625695224866,16.349393593197068,9.306835708093752,4890.015,42.640515598471836
B0045,3.3697954619483568,4.188722662834883,0.42117158788500225,-0.6139171694764338,0.4907680085930617,16.22246271510604,9.339526786032339,4842.11,41.555945950045455
B0045,3.3766733742445987,4.188679542275547,0.41112399958350815,-0.6092419901647167,0.4917377119068585,14.780023826016944,9.1327535688995,4798.281,41.917775031958236
B0045,3.356692310359256,4.1894790557667125,0.42480699694262836,-0.6214369612467493,0.4890621025568637,16.357147782799643,9.343849839453913,4739.188,41.281661933217364
B0045,3.3716599583869122,4.165443751495042,0.41449279056812366,-0.6049628311237817,0.49260937466557064,15.304013119865168,9.257582649630315,4733.156,40.87236672133622
B0045,3.358461612325261,4.189848639216605,0.42704572239870164,-0.620638817556179,0.4891848552713746,16.298057069520368,9.38425161776499,4670.61,40.263846412442575
B0045,3.3733153872943236,4.165425573897933,0.41257068270354963,-0.6013875939812509,0.49339257162634786,15.088230300481198,9.144982402264807,4635.0,39.837850280396545
B0045,3.367632771675607,4.188987638858462,0.4172287219242889,-0.6146269558442435,0.49051516443029836,15.201775291002932,9.26257479341655,4615.86,40.63827172994172
B0045,3.363321307304569,4.189580414945199,0.4229384748469973,-0.6171094630530605,0.4901202033240467,15.820509282900383,9.40011028670591,4580.75,39.526042580922535
B0045,3.346491714827562,4.16611714089707,0.4228131163487178,-0.6209228615247188,0.48917804370853557,15.58071439830652,9.419332811255556,4557.406,39.55772540493444
B0045,3.3599039237162853,4.188826402459722,0.41429121024055576,-0.6204303388657685,0.4893291758248712,14.525034072927795,9.207828068558017,4524.032000000007,39.893325144870616
B0045,3.349639562276425,4.189296725569063,0.4311659276530074,-0.6244948594173985,0.4881635201129366,16.256345838594637,9.478974220669317,4502.938,38.75633098347927
B0045,3.352423027875088,4.189791506946971,0.43018587522720525,-0.6219881914832105,0.4887658765517261,15.916519503570711,9.37536325812961,4483.094,38.843819503124394
B0045,3.3563090390508155,4.189224626327275,0.4250155035902406,-0.6249048536030644,0.48822873117990856,15.322696472607957,9.348977069227304,4448.36,39.252577590886
B0045,3.340602870094091,4.165757111360098,0.43257643838511445,-0.6235638134980177,0.4885975143935364,16.435471374813734,9.539830147989116,4440.531,38.006924836289855
B0045,3.348511229053965,4.188761935596181,0.42223879235878903,-0.627718646983615,0.4874665205122712,14.7528730574534,9.436879605277216,4416.547,39.039782821193995
B0045,3.3328844784891074,4.188802708146619,0.4354653766057157,-0.6340722598435242,0.48569428810927645,16.57328291132994,9.4879310296259,4382.937,38.173625753569496
B0045,3.3518219079975298,4.18882331762149,0.4189092561940738,-0.626972097350462,0.4876530209253672,14.528444176948046,9.300314416191522,4347.453,38.71580768092077
B0045,3.268327350028982,4.189363830091343,0.4414205106619069,-0.7596521990041524,0.43292211845717743,15.828293567742277,10.076022301978172,3581.188,37.55563311778531
B0045,3.3368580984170784,4.087899947377259,0.4260536809740577,-0.5857626315966499,0.49628574252806096,15.05093934814998,9.254842453288928,4746.5,38.10878437990757
B0045,3.339305489603821,4.164689190245494,0.44430005979862,-0.6234849422351091,0.4885744602290706,16.878888140585346,9.58411609363967,4679.156,39.14953396979771
B0045,3.339570448565296,4.1883794105875705,0.44651701434149377,-0.625755737381111,0.4880219498520563,16.752865016509336,9.566905713744635,4596.578,38.73210570497785
B0045,3.3451677206996573,4.188367290905127,0.4400238237461333,-0.6206303941303277,0.48943622412566096,16.630725230629476,9.486246140892044,4544.641,38.54777159465621
B0045,3.3544794166161487,4.189241965038727,0.4315337822161972,-0.6149058946531849,0.49056915746283813,15.270710849004711,9.492943245052498,4526.938,38.38613043533329
B0045,3.3411905698302573,4.189229122156955,0.44175692058228644,-0.6208754134190153,0.4892087514185772,16.438070093673065,9.621291466671476,4487.438,37.94085217115065
B0045,3.3372444928972818,4.106243161598799,0.4358658079099028,-0.5953707956325988,0.49451502854983526,15.659914658719188,9.480811280043975,4513.312,36.77203949332502
B0045,3.3510332188429146,4.132596928052376,0.4321489348822529,-0.5897510821772117,0.495574433300395,15.265721279585906,9.448949676434,4568.438,36.85609625338452
B0045,3.3573066817086326,4.18912672162077,0.4331536933633804,-0.612901822920554,0.4910305033243829,15.459947276103474,9.522656892771677,4499.656,38.42924898370922
B0045,3.3367004271481884,4.18937088770508,0.4466188506056757,-0.6232202673264151,0.4886917095549094,16.472719613709117,9.570096566546104,4430.984,37.496904035095206
B0045,3.3507625069372007,4.189359078886884,0.4371073735820091,-0.6137007803105949,0.49078204267970527,15.321947787344948,9.488568418373822,4411.141,37.56830012680717
B0045,3.3452602996349197,4.107093365455889,0.4393714407910624,-0.5721341781091527,0.49819938486931437,15.469187485474004,9.378195494421618,4883.312,37.42661297555087
B0045,3.3478192813331984,4.165486716481237,0.44760023718020686,-0.6067408181545574,0.492006589158499,15.90915813248566,9.495184531517388,4663.907,38.797080025536964
B0045,3.3500352436555985,4.189250217496488,0.44979920483597535,-0.6091205801279866,0.49175701180081616,16.128312311530546,9.474914433741436,4581.328,37.851443699463644
B0045,3.3590566596536764,4.189075663187289,0.4430184342639093,-0.5996804433722752,0.49393097543058795,15.803292200329722,9.411639640493867,4553.031,37.61890390045773
B0045,3.3495911750877263,4.189728966453982,0.44425572356417753,-0.6062605227298314,0.4923019638155643,15.46350630780127,9.476832839675836,4486.5,36.92914206907874
B0045,3.3462597198775272,4.189240671585531,0.4517620447969772,-0.6055249640579493,0.4926159794839872,16.26952559815265,9.49822266009937,4450.625,36.250725489070305
B0048,3.4658606296374312,4.223690952621402,0.25221058668665197,-0.9275960004271296,0.2532778717098896,10.85194413164328,7.9114909421254485,6436.141,99.02591416637797
B0048,3.4593246298099665,4.161851896835355,0.24560705935427857,-0.95963764625613,0.188803449238805,10.829468947828506,7.958927971485882,5650.265,90.04892044800702
B0048,3.4552294701778714,4.175466417206107,0.25218760410448565,-0.9640819411783536,0.17795217357170967,11.053444137693344,7.708927821830712,5590.907,89.5250604233101
B0048,3.4575807060974952,4.174693750587349,0.2459036428377574,-0.9590403279797144,0.1909058034631918,10.582379295049948,7.711890755969547,5543.61,88.29288425129837
B0048,3.4576403855897397,4.174741021763634,0.2467630558768961,-0.9561581387967848,0.1975090776094402,10.227762694291696,7.733691649876036,5499.046,87.31127926503663
B0048,3.4540569996464043,4.174511213058054,0.24724368244493516,-0.95562492940014,0.19834739069464224,10.448166696977866,7.713793706750157,5461.219,86.66040487805445
B0048,3.436367401137892,4.14121689573938,0.24607272353750542,-0.9577937939731281,0.19312075371317386,11.087645565750543,7.8513931260036465,5451.281,86.7074528543715
B0048,3.4466304878843594,4.158004815622747,0.25018408196686265,-0.9502347980955429,0.2098007206025278,10.331525897326843,7.905320525605018,5468.062,86.26821794908187
B0048,3.4469353939775913,4.173957792716822,0.25005205256544416,-0.95236200437101,0.20582971840427322,10.695473118282326,7.847675607740912,5411.297,85.57213544922575
B0048,3.4438356242957933,4.173757067290182,0.25468575630031437,-0.9494102232020358,0.21206391187591123,10.588614300598088,7.926506175979814,5369.703,84.64654991434669
B0048,3.4417182002819104,4.172904801080625,0.2519398524910782,-0.9492095088363941,0.21321472468095284,10.7107611721746,7.937097401174621,5327.406,83.96058118507624
B0048,3.439456123966976,4.173032965850683,0.25492632312967695,-0.9438502376761829,0.2243320546530189,10.52686289722462,7.9661274485105595,5299.266,83.03569773618914
B0048,3.4300387550398135,4.133304141515335,0.23983029541381204,-0.9514090951270098,0.20723941002173946,10.680714357791624,7.886742523689043,5367.172,84.79136998709926
B0048,3.442487347026378,4.156655311996452,0.2451884116728965,-0.9441558237541219,0.22267914726596644,10.479304841863389,7.810373532807223,5406.812,84.75496489019348
B0048,3.4434500367152183,4.172913024979518,0.24901199074973987,-0.943749133811343,0.22396559073876143,10.378581035006627,7.869709498966687,5353.094,83.87196901587657
B0048,3.4369770767738053,4.172334722190024,0.2522879764244497,-0.948030574788209,0.2151793037861018,10.851484720266557,7.873285917762758,5280.031,83.11593534588249
B0048,3.4351167375068576,4.171533861821569,0.2522563185105066,-0.9424402883201639,0.2265055817316393,10.70498211965856,7.888295790156799,5248.593,82.12136048613262
B0048,3.4352880614818906,4.172113180559959,0.25163229304040974,-0.936561624298611,0.23788899699697827,10.26828159930382,7.90514873318139,5203.375,80.90018114066939
B0048,3.426473499744202,4.152547964911409,0.25343350935916564,-0.9359740520534714,0.2390804772714758,10.42028909453994,7.9278743808781424,5166.812,80.27345748066962
B0048,3.4231723044699156,4.176821150785954,0.25933204077618205,-0.9249433480673207,0.258310368939546,11.025933551300648,7.950376644939932,5340.281,81.96742440149428
B0048,3.428797713311107,4.171686901258687,0.2535686620922733,-0.9296783941589581,0.25047538219191096,10.196289899952207,7.891054732187375,5103.0,78.74376390814234
B0048,3.4246615589655973,4.172000465131976,0.2528975222415394,-0.9340469067277114,0.2425103313800676,10.67776116366158,7.911933312913009,5051.172,78.31744872674027
B0048,3.420260120001828,4.151092092342163,0.25227037214147907,-0.9282929869770825,0.25271220942756756,10.197605675555666,7.9731250548171255,5027.563,77.46601961248322
B0048,3.4176468335228454,4.171107672675929,0.2566413296188528,-0.9361639727698597,0.23902664150431657,10.817583822184044,7.988820643678426,4993.765,77.61561667783143
B0048,3.4172601086559014,4.170406220123355,0.2588691138843147,-0.9299928998106647,0.24981721597972834,10.516072793190034,7.990220402102304,4962.469,76.60585151747115
B0048,3.4115448650857543,4.169460748536267,0.25996525638617607,-0.934806579329965,0.24149299660731366,10.549697060839051,7.882690956878554,4907.859,76.16827338508756
B0048,3.4065891490442124,4.170165006607723,0.26227482250474077,-0.9370645194852636,0.23703345271446655,11.262651366620426,8.054682377673142,4888.656,76.06484132352426
B0048,3.404850768576602,4.148906074950599,0.2589335415441862,-0.9310772172053213,0.24793431027140467,10.67022537319244,7.989516678064296,4866.25,75.21996442895933
B0048,3.4037388246513496,4.170272562112315,0.263408777989533,-0.9394586031577282,0.23328767732457545,11.290252755528313,8.031961049301984,4836.125,75.44404700219553
B0048,3.4068285577090975,4.170271899546104,0.2590439771602346,-0.9358379166065879,0.2396506232979161,10.973350060572036,8.043229181254354,4801.485,74.60838506070836
B0048,3.4086789774100317,4.169452174938924,0.2583498577034428,-0.9322392887454545,0.24631820311513686,10.3391489283262,8.03181115051043,4760.938,73.70129910599029
B0048,3.3973450050321667,4.170146996930818,0.2663163081782509,-0.9406998132859437,0.23040883361870534,11.22843469416495,8.097013437245893,4740.907,74.06250241815397
B0048,3.3993392010348766,4.12494331073437,0.24973270819081891,-0.9537093572867028,0.2030457463093025,11.142187018109254,8.022533123805395,4914.532,77.86566789047937
B0048,3.4116534333763227,4.151287967783268,0.25921561302754653,-0.9460022622334843,0.21959175693865882,11.266783334689707,8.108172025448226,4998.656,78.54340541262191
B0048,3.417645007960136,4.170265534323388,0.25656366477603476,-0.9477332619889278,0.21605195224589466,10.42585253276335,7.8977220071348055,4890.015,76.97964388980184
B0048,3.4079105797438367,4.170979556153871,0.26429657444195187,-0.955996398502354,0.1979908763396427,11.216029100406416,8.04149350152151,4842.11,76.91035718955436
B0048,3.407164499269471,4.169424514471797,0.2629438368545806,-0.9495988780290303,0.21221449626411662,10.782099455149345,7.954120438181095,4798.281,75.6933887062778
B0048,3.411264697940678,4.170624380836064,0.2589130614735587,-0.9487217927497306,0.213748588156227,10.321202935071105,7.997450587692992,4739.188,74.69335254874632
B0048,3.399055092260418,4.149740744130536,0.2615216607376631,-0.9484783034454789,0.2140445770371947,10.97070399517944,8.033089769228212,4733.156,74.58099380618907
B0048,3.397998613644679,4.170538290499679,0.2670056830571981,-0.960288282497019,0.1880162382569513,11.121182366824469,8.032822875095608,4670.61,74.53854085018415
